bug_id,title,description,product_module,environment,operating_system,browser,severity,priority,status,leak_type,baseline_memory_mb,peak_memory_mb,memory_growth_rate_mb_per_hr,crash_occurred,reproducible,users_affected,concurrent_users,root_cause_category,created_at,resolved_at
3bb63c36-9d60-420d-8f33-56b282114153,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Production,Windows 10,Safari 17,High,P1,In Progress,File Handle Leak,288,4408,25.55,True,False,166,580,Thread pool mismanagement,2023-01-27,2023-02-14
4598e90e-35b1-4105-9f72-26a8d82705a8,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Development,Windows 11,Firefox 122,Low,P3,In Progress,Heap Leak,467,6420,108.48,False,False,174,84,Unbounded caching mechanism,2023-01-21,2023-01-23
2ee5b5f6-dde6-4bd4-817f-c1244567d96b,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Staging,Android 13,Firefox 122,Low,P3,Closed,GPU Memory Leak,379,3781,14.01,True,False,117,246,Unreleased object references,2023-06-25,2023-07-11
7b918d87-c148-4edd-8085-155056e4364a,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Development,Windows 10,Firefox 122,Medium,P3,In Progress,Thread Leak,429,929,127.22,False,False,199,775,Circular dependency in service layer,2023-11-27,2023-11-28
310497eb-0c11-41d8-b6d5-0d9dba13ffa3,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Production,Ubuntu 22.04,N/A,Low,P4,In Progress,Thread Leak,248,6771,76.37,True,True,118,597,Unbounded caching mechanism,2023-12-10,2023-12-27
b4312660-f56c-44f4-957e-66ebbfdf9a5f,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Development,Windows 11,N/A,Low,P2,Resolved,Thread Leak,288,5264,78.83,False,False,82,855,Improper event listener cleanup,2023-01-04,2023-01-07
ae8a14cc-25f6-45d2-9aeb-1081b0150dea,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Staging,Windows 10,Safari 17,Critical,P3,In Progress,Heap Leak,233,3179,61.93,True,False,412,110,Circular dependency in service layer,2023-11-08,2023-11-15
1e3e02b2-bcea-4b4f-898a-82f25cfe1720,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Development,macOS Ventura,Edge 120,High,P1,Open,GPU Memory Leak,482,6526,48.3,False,True,262,25,Unclosed file streams,2023-04-16,2023-05-05
ca1bdd58-e1fb-4198-bff2-34208ce9c1a1,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Production,Ubuntu 20.04,Safari 17,Critical,P3,Closed,Cache Leak,270,7548,34.92,False,True,40,632,Unreleased object references,2023-01-07,2023-01-13
b7dc3536-87e1-486d-9997-fe0836eb33a0,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Staging,Ubuntu 22.04,N/A,Medium,P4,Open,File Handle Leak,105,909,142.28,True,True,498,434,Circular dependency in service layer,2023-01-01,2023-01-21
c58c1151-8e76-453a-9ed4-160b064ea89f,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Staging,Windows 11,Edge 120,Critical,P3,Open,Heap Leak,434,3920,8.25,False,True,8,116,Unreleased object references,2023-07-10,
b364e878-15b2-4a55-80d9-097260d58596,Memory leak detected in MobileApp-iOS during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Production,macOS Ventura,Safari 17,Low,P3,In Progress,Heap Leak,455,5249,85.83,False,False,16,39,Unbounded caching mechanism,2023-05-01,2023-05-30
66c2807e-8c37-4cca-be30-eb8536dc79d6,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Development,iOS 17,Edge 120,High,P1,In Progress,File Handle Leak,106,1933,88.63,True,False,494,893,Improper event listener cleanup,2023-08-10,2023-08-24
d3a0a4fb-b718-47d7-8b5c-5b252a414e3f,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Production,Android 13,Safari 17,Medium,P4,Resolved,File Handle Leak,432,515,11.4,True,False,234,841,Unbounded caching mechanism,2023-05-01,2023-05-27
94d54770-3572-4aec-8d5b-fd9f3da8eec3,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Staging,Android 13,Edge 120,Critical,P3,Closed,File Handle Leak,290,5895,110.3,False,False,393,300,Improper event listener cleanup,2023-10-06,
24680849-7a55-487d-85e7-a663a54497c7,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Production,Ubuntu 20.04,Firefox 122,High,P2,Closed,Cache Leak,377,6035,64.13,True,True,176,519,Circular dependency in service layer,2023-12-11,2023-12-27
22c0602a-be09-4d36-a7e8-d9cfd6675a3c,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Development,iOS 17,Safari 17,Low,P1,Open,Thread Leak,481,5683,28.12,True,True,295,5,Unclosed file streams,2023-03-16,2023-04-03
5fcd4b81-40b6-44c8-9e3f-2bdc6c0010ef,Memory leak detected in MobileApp-iOS during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Development,Ubuntu 20.04,Edge 120,Critical,P1,In Progress,Thread Leak,216,6559,104.18,False,False,353,770,Unreleased object references,2023-10-09,2023-10-15
3a9217e4-93b3-4847-9cf4-a1043febda02,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Development,iOS 17,N/A,Low,P1,In Progress,Heap Leak,455,1775,134.81,False,True,387,416,Unclosed file streams,2023-04-26,2023-05-11
f3adbab2-1893-40e7-8510-ad0852dbf8c1,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Development,Windows 11,Firefox 122,Low,P4,Resolved,Cache Leak,197,7172,8.41,True,False,484,367,Circular dependency in service layer,2023-04-18,2023-04-22
a42b6ed9-c031-45de-a611-3d3d29e9fb48,Memory leak detected in MobileApp-iOS during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-Android,Staging,Ubuntu 22.04,N/A,Critical,P4,Closed,Heap Leak,253,5395,54.76,False,False,180,32,Unclosed file streams,2023-07-26,
22af03d3-101d-441f-a03a-e26d1305a1be,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Production,macOS Ventura,N/A,High,P1,Open,Cache Leak,485,3643,83.16,True,False,389,928,Unreleased object references,2023-12-25,2024-01-20
302eabc4-9353-4044-ac11-538766ac68fa,Memory leak detected in Data-Pipeline during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Development,Ubuntu 22.04,Safari 17,High,P3,Closed,Heap Leak,225,1179,110.02,False,False,283,796,Circular dependency in service layer,2023-09-01,2023-09-04
6f4c4a94-4925-44be-8656-885f1f14587a,Memory leak detected in ML-Service during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Development,macOS Ventura,Safari 17,Low,P3,Closed,File Handle Leak,105,1277,104.15,False,True,130,600,Unreleased object references,2023-08-20,2023-09-03
fbd63c0d-ae0e-45c8-9d52-b5182604138b,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Staging,macOS Ventura,Edge 120,Critical,P4,In Progress,Heap Leak,331,7891,47.54,True,False,249,256,Unreleased object references,2023-12-24,2023-12-30
efd288de-83f6-4364-85e0-65c026405c48,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Development,Windows 11,Edge 120,Critical,P3,Closed,Heap Leak,190,5856,117.01,True,True,72,136,Circular dependency in service layer,2023-07-18,2023-08-13
15eebba3-cc79-481a-af45-003a3d9a6c7c,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Production,macOS Ventura,Edge 120,Low,P1,Closed,Heap Leak,287,4564,120.18,False,False,286,719,Unbounded caching mechanism,2023-11-06,2023-11-21
ae167113-3adf-4afc-be19-a3bfcf142aec,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Development,Windows 11,Chrome 121,Low,P3,Open,Thread Leak,440,2652,56.86,True,True,229,676,Thread pool mismanagement,2023-02-04,
b0fa7a65-3f79-49e7-81cb-3721153ee9c0,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Production,Windows 10,Firefox 122,Medium,P3,Resolved,GPU Memory Leak,436,1047,31.9,False,True,191,62,Thread pool mismanagement,2023-07-11,2023-07-27
07263d81-22f6-487f-b3bf-b5be499d853f,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,MobileApp-iOS,Development,Ubuntu 20.04,Firefox 122,Critical,P3,In Progress,Cache Leak,236,5955,89.91,False,False,110,102,Improper event listener cleanup,2023-01-07,
6de5d996-667c-4e16-9bf2-6bf754189827,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Development,iOS 17,Chrome 121,Critical,P4,In Progress,GPU Memory Leak,136,4935,26.19,False,False,481,231,Unclosed file streams,2023-07-18,2023-08-08
de21f84b-106b-45fa-b201-a01183570177,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Development,Android 13,Edge 120,Critical,P1,In Progress,GPU Memory Leak,121,4037,131.25,False,False,331,893,Circular dependency in service layer,2023-07-28,
e972e2e5-f939-4625-867f-05a2298472cb,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Development,Ubuntu 22.04,Chrome 121,Low,P3,Open,File Handle Leak,354,2856,117.1,False,False,144,476,Circular dependency in service layer,2023-03-22,2023-04-08
f60daac1-32c1-484d-811c-74ccc660bbee,Memory leak detected in API-Gateway during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Staging,Ubuntu 22.04,N/A,Medium,P1,Resolved,Heap Leak,267,5458,138.3,False,False,273,530,Thread pool mismanagement,2023-06-24,2023-07-12
9bc1dbbd-7ad7-4816-89ab-66a477350d4b,Memory leak detected in MobileApp-iOS during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Production,Windows 11,Edge 120,High,P3,In Progress,File Handle Leak,237,5653,140.45,False,True,423,344,Thread pool mismanagement,2023-11-20,
4612a58c-02e3-498b-9252-b9b23f07bda1,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,ML-Service,Development,iOS 17,Edge 120,Medium,P2,Resolved,GPU Memory Leak,317,5396,102.1,False,True,61,742,Circular dependency in service layer,2023-12-13,2023-12-22
9176cd2c-04e1-496f-933b-78363c866274,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Staging,Ubuntu 20.04,Firefox 122,Critical,P1,Resolved,Thread Leak,424,5399,125.41,False,False,75,261,Thread pool mismanagement,2023-05-30,2023-06-06
6ed78b0c-93b6-48ad-8b0b-e78b6d56b6c7,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Development,iOS 17,Edge 120,Critical,P1,Resolved,Thread Leak,381,7161,147.66,False,True,137,53,Unbounded caching mechanism,2023-02-06,2023-02-19
ebd519b2-524f-4427-8b82-8579f51bc76c,Memory leak detected in MobileApp-iOS during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Development,Windows 11,Chrome 121,High,P4,Open,Heap Leak,343,1385,68.39,False,True,281,549,Unclosed file streams,2023-11-18,2023-12-08
e0a0bea6-9846-4065-ab2f-23f695cbb60b,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,Data-Pipeline,Production,Windows 10,Chrome 121,Low,P2,Resolved,File Handle Leak,451,6586,66.37,False,True,119,226,Thread pool mismanagement,2023-03-07,2023-04-06
bef29458-26ef-40c0-9f8e-c1b8d6c6a916,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Production,macOS Ventura,Edge 120,Medium,P3,Closed,GPU Memory Leak,281,5027,126.91,True,True,47,585,Circular dependency in service layer,2023-11-06,2023-11-15
19883d55-9702-4424-9386-1fd47bf0e73a,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Development,Windows 11,Safari 17,Medium,P3,In Progress,File Handle Leak,348,7131,23.06,True,True,123,688,Unclosed file streams,2023-11-11,2023-11-20
1a585541-c230-4ad8-b928-999c2ec36d4c,Memory leak detected in MobileApp-Android during stress test,Application memory usage increases steadily over time under load testing conditions.,WebApp-Core,Development,Ubuntu 22.04,Safari 17,Critical,P3,Closed,Thread Leak,297,7459,69.69,False,True,278,784,Unclosed file streams,2023-08-11,2023-08-31
ff25f070-f15d-4542-99c6-bf99cc61bda5,Memory leak detected in WebApp-Core during stress test,Application memory usage increases steadily over time under load testing conditions.,API-Gateway,Production,macOS Ventura,Safari 17,Critical,P3,Resolved,GPU Memory Leak,368,4077,54.63,True,False,87,807,Unbounded caching mechanism,2023-04-16,2023-05-02
